installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,customer_segment,expansion_system,multiple_phase_system,zip_code,city,state,third_party_owned,self_installed,azimuth_1,module_quantity_1,additional_modules,BIPV_module_1,bifacial_module_1,lnameplate_capacity_module_1,nameplate_capacity_module_1,efficiency_module_1,inverter_quantity_1,additional_inverters,micro_inverter_1,built_in_meter_inverter_1,output_capacity_inverter_1,DC_optimizer,inverter_loading_ratio,state_id,lzip_code_id,zip_code_id,lzip_income,zip_income
13-Jul-18,0.72,5.302115813,4.397192379,24957,0,1,RES,0,0,95023,HOLLISTER,CA,0,0,209,18,0,0,0,2.469822016,295,0.191588797,1,0,0,1,3.747,1,1.415029574,,4.422622665,26462,6.246386792,1763546
15-Feb-17,0.72,5.22,4.397940009,25000,0,1,RES,0,0,95023,HOLLISTER,CA,0,0,160,18,0,0,0,2.462397998,290,0.172619048,1,0,0,1,5,0,1.044,,4.422622665,26462,6.246386792,1763546
5-Jul-17,0.73,5.31,4.434364482,27187.2,0,1,RES,0,0,95023,HOLLISTER,CA,1,0,89,18,0,0,0,2.469822016,295,0.180229717,1,0,0,1,4.2,0,1.264285714,,4.422622665,26462,6.246386792,1763546
6-Sep-17,0.93,8.58,4.501747696,31750.29,0,1,RES,0,0,95023,HOLLISTER,CA,0,0,180,26,0,0,0,2.51851394,330,0.200157214,1,0,0,0,7.6,0,1.128947368,,4.422622665,26462,6.246386792,1763546
5-Jan-17,0.88,7.54,4.586632307,38604,0,1,RES,0,0,95023,HOLLISTER,CA,1,0,147,29,0,0,0,2.414973348,260,0.163846924,1,0,0,1,6,0,1.256666667,,4.422622665,26462,6.246386792,1763546
21-Jul-17,0.54,3.48,4.192065411,15562,0,1,RES,0,0,95404,SANTA ROSA,CA,0,0,180,12,0,0,0,2.462397998,290,0.172619048,12,0,1,0,0.24,0,1.208333333,,4.42258984,26460,6.246242951,1762962
14-Nov-17,0.74,5.5,4.254837993,17982,0,1,RES,0,0,95404,SANTA ROSA,CA,0,0,205,20,0,0,0,2.439332694,275,0.16965004,1,0,0,1,4.99,1,1.102204409,,4.42258984,26460,6.246242951,1762962
27-Nov-17,0.82,6.6,4.528813897,33792,0,1,RES,0,0,91006,ARCADIA,CA,1,0,179,22,0,0,0,2.477121255,300,0.183284457,1,0,0,1,5.2,0,1.269230769,,4.422359994,26446,6.245049255,1758123
22-Dec-17,0.62,4.2,4.20871002,16170,3.346669776,2221.62,RES,0,0,78232,San Antonio,TX,-1,0,-1,15,0,0,0,2.447158031,280,0.171794318,15,0,1,0,0.24,0,1.166666667,,4.422277876,26441,6.244075393,1754185
20-Jun-17,0.8,6.27,4.354040984,22596.49,3.098297536,1254,RES,0,0,91311,Chatsworth,CA,0,0,90,11,0,0,0,2.51851394,330,0.200157214,1,0,0,1,6.046,1,1.037049289,,4.422245025,26439,6.243666452,1752534
5-Sep-17,0.85,7.15,4.591064607,39000,3.188647296,1544,RES,0,0,91311,CHATSWORTH,CA,0,0,90,11,0,0,0,2.511883361,325,0.164974619,1,0,0,1,6.046,1,1.182600066,,4.422245025,26439,6.243666452,1752534
30-Sep-17,0.56,3.597,4.262892754,18318.62,3.982135495,9597,RES,0,0,92804,Anaheim,CA,1,0,180,11,0,0,0,2.514547753,327,0.200613497,1,0,0,1,3,0,1.199,,4.422212171,26437,6.243449069,1751657
3-May-18,1,9.9,4.655426588,45230,0,1,RES,0,0,92804,ANAHEIM,CA,1,0,136,33,0,0,0,2.477121255,300,0.183284457,1,0,0,1,7.6,0,1.302631579,,4.422212171,26437,6.243449069,1751657
23-Feb-17,0.48,3,4.165452073,14637,0,1,RES,0,0,2026,Dedham,MA,1,0,107,10,0,0,0,2.477121255,300,0.181961104,1,0,0,1,3.99,1,0.751879699,,4.422195743,26436,6.243181714,1750579
1-Feb-17,1.1,12.6,4.590507462,38950,0,1,RES,0,0,2026,Dedham,MA,1,0,160,45,0,0,0,2.447158031,280,0.169386735,1,0,0,1,9.94,1,1.267605634,,4.422195743,26436,6.243181714,1750579
17-Apr-18,1.11,12.78,4.637959794,43447,3.8317188,6787.64,RES,0,0,78132,San Antonio,TX,-1,0,-1,36,0,0,0,2.550228353,355,0.181492843,1,0,0,1,9.94,1,1.285714286,,4.422080731,26429,6.242027822,1745934
17-Aug-18,0.37,2.356495917,4.065758922,11634.8,0,1,RES,0,0,94401,SAN MATEO,CA,1,0,229,8,0,0,0,2.469822016,295,0.191588797,1,0,0,1,3.747,1,0.628902033,,4.422047865,26427,6.2418024,1745028
22-May-17,0.88,7.56,4.587791756,38707.2,0,1,RES,0,0,94401,SAN MATEO,CA,1,0,110,24,0,0,0,2.498310554,315,0.182555781,1,0,0,1,6.6,0,1.145454545,,4.422047865,26427,6.2418024,1745028
22-Mar-17,0.92,8.28,4.126780577,13390,0,1,RES,0,0,93551,PALMDALE,CA,1,0,180,24,0,0,0,2.537819095,345,0.211563769,24,0,1,0,0.32,0,1.078125,,4.421949251,26421,6.241157832,1742440
23-Aug-17,0.89,7.848,4.19384782,15626,0,1,RES,0,0,93551,PALMDALE,CA,0,0,180,24,0,0,0,2.514547753,327,0.200525659,24,0,1,0,0.32,0,1.021875,,4.421949251,26421,6.241157832,1742440
9-Feb-17,0.5,3.15,4.207580515,16128,0,1,RES,0,0,93551,PALMDALE,CA,0,0,180,10,0,0,0,2.498310554,315,0.182555781,1,0,0,1,3.81,0,0.826771654,,4.421949251,26421,6.241157832,1742440
26-Feb-18,0.87,7.37,4.430429832,26942,0,1,RES,0,0,93551,PALMDALE,CA,0,0,240,22,0,0,0,2.525044807,335,0.203189899,1,0,0,1,5.052,1,1.458828187,,4.421949251,26421,6.241157832,1742440
21-Jan-17,0.91,8.04,4.509968249,32357,0,1,RES,0,0,93551,PALMDALE,CA,0,0,180,24,0,0,0,2.525044807,335,0.205431486,24,0,1,0,0.32,0,1.046875,,4.421949251,26421,6.241157832,1742440
22-Jun-17,0.88,7.59,4.546542663,35200,0,1,RES,0,0,93551,PALMDALE,CA,0,0,180,22,0,0,0,2.537819095,345,0.173366834,22,0,1,0,0.28,0,1.232142857,,4.421949251,26421,6.241157832,1742440
23-Jun-17,0.89,7.83,4.603031723,40089.6,0,1,RES,0,0,93551,PALMDALE,CA,0,0,269,27,0,0,0,2.462397998,290,0.177174976,1,0,0,1,6.6,0,1.186363636,,4.421949251,26421,6.241157832,1742440
8-Nov-17,0.79,6.16,4.605024766,40274,0,1,RES,0,0,93551,PALMDALE,CA,0,0,90,22,0,0,0,2.447158031,280,0.172734586,22,0,1,0,0.23,0,1.217391304,,4.421949251,26421,6.241157832,1742440
2-Apr-18,0.95,8.99,4.607936234,40544.9,0,1,RES,0,0,93551,PALMDALE,CA,1,0,91,31,0,0,0,2.462397998,290,0.188341529,1,0,0,1,7.616,1,1.180409664,,4.421949251,26421,6.241157832,1742440
30-Jan-18,1.03,10.66530612,4.640978057,43750,0,1,RES,0,0,93551,PALMDALE,CA,0,0,244,4,0,0,0,2.51851394,330,0.200157214,1,0,0,1,9.94,1,1.072968423,,4.421949251,26421,6.241157832,1742440
23-Aug-18,0.97,9.44,4.723160021,52864,0,1,RES,0,0,93551,PALMDALE,CA,1,0,270,10,0,0,0,2.469822016,295,0.191588797,1,0,0,1,7.616,1,1.239495798,,4.421949251,26421,6.241157832,1742440
13-Dec-18,1.01,10.15,4.273556814,18774,0,1,RES,0,0,6460,Milford,CT,1,0,315,8,1,0,0,2.462397998,290,0.179012346,1,0,0,1,3.8,0,1.153409091,,4.421932813,26420,6.241091279,1742173
22-Aug-17,0.87,7.41,4.361460379,22985.84,0,1,RES,0,0,6460,Milford,CT,1,0,102,26,0,0,0,2.45484486,285,0.174128745,1,0,0,1,7.625,1,0.971803279,,4.421932813,26420,6.241091279,1742173
19-Dec-17,0.91,8.12,4.400917723,25172,3.400537989,2515,RES,0,0,6460,Milford,CT,0,0,159,7,0,0,0,2.447158031,280,0.181846994,1,0,0,1,6.046,1,1.343036718,,4.421932813,26420,6.241091279,1742173
18-Dec-17,0.93,8.55,4.556302501,36000,0,1,RES,0,0,6460,Milford,CT,1,0,119,19,0,0,0,2.45484486,285,0.174471993,1,0,0,1,7.56,1,1.130952381,,4.421932813,26420,6.241091279,1742173
19-Dec-17,0.48,3.052252252,4.127039973,13398,0,1,RES,1,1,95118,SAN JOSE,CA,1,0,342,11,0,0,0,2.447158031,280,0.181846994,11,0,1,0,0.23,0,1.206423815,,4.421719065,26407,6.23981732,1737070
16-Jul-18,0.62,4.14,4.274758054,18826,0,1,RES,0,0,95118,SAN JOSE,CA,0,0,150,12,0,0,0,2.537819095,345,0.211526671,12,0,1,0,0.32,0,1.078125,,4.421719065,26407,6.23981732,1737070
28-Feb-17,0.68,4.8,4.22597882,16825.92,0,1,RES,0,0,1701,Framingham,MA,0,0,250,16,0,0,0,2.477121255,300,0.191082803,16,0,1,0,0.24,0,1.25,,4.421620377,26401,6.239294723,1734981
23-Jun-17,0.92,8.32,4.461648568,28950,0,1,RES,0,0,1701,Framingham,MA,0,0,247,26,0,0,0,2.562292864,365,0.19198401,1,0,0,1,7.625,1,1.091147541,,4.421620377,26401,6.239294723,1734981
12-Jan-17,0.94,8.68,4.540579717,34720,0,1,RES,0,0,1701,Framingham,MA,0,0,200,28,0,0,0,2.562292864,365,0.19198401,1,0,0,1,7.625,1,1.138360656,,4.421620377,26401,6.239294723,1734981
4-May-17,0.72,5.22,4.170113208,14794.94,0,1,RES,0,0,6001,Avon,CT,1,0,169,18,0,0,0,2.462397998,290,0.173652695,1,0,0,1,5.052,1,1.033254157,,4.421505212,26394,6.238465635,1731672
11-Jun-18,0.53,3.355,3.579783597,3800,0,1,RES,0,0,92057,OCEANSIDE,CA,1,0,190,11,0,0,0,2.484299839,305,0.182634731,1,0,0,1,3.747,1,0.895382973,,4.421225399,26377,6.234604336,1716344
17-May-17,0.49,3.08,4.098124338,12535,0,1,RES,0,0,92057,OCEANSIDE,CA,1,0,151,11,0,0,0,2.447158031,280,0.169695427,1,0,0,1,3.6,0,0.855555556,,4.421225399,26377,6.234604336,1716344
6-Feb-18,0.53,3.42,4.146128036,14000,0,1,RES,0,0,92057,OCEANSIDE,CA,0,0,220,12,0,0,0,2.447158031,280,0.166997182,12,0,1,0,0.27,0,1.055555556,,4.421225399,26377,6.234604336,1716344
31-Oct-17,0.62,4.14,4.175279818,14972,0,1,RES,0,0,92057,OCEANSIDE,CA,0,0,145,12,0,0,0,2.537819095,345,0.211526671,12,0,1,0,0.32,0,1.078125,,4.421225399,26377,6.234604336,1716344
10-May-18,0.74,5.44,4.243038049,17500,0,1,RES,0,0,92057,OCEANSIDE,CA,1,0,180,17,0,0,0,2.505149978,320,0.185453492,17,0,1,0,0.23,0,1.391304348,,4.421225399,26377,6.234604336,1716344
7-Nov-17,0.73,5.4,4.293914741,19675,0,1,RES,0,0,92057,OCEANSIDE,CA,0,0,180,15,0,0,0,2.556302501,360,0.220723483,15,0,1,0,0.32,0,1.125,,4.421225399,26377,6.234604336,1716344
2-Oct-18,0.78,6.05,4.423245874,26500,0,1,RES,0,0,92057,OCEANSIDE,CA,0,0,275,22,0,0,0,2.439332694,275,0.148501833,1,0,0,1,5.052,1,1.197545527,,4.421225399,26377,6.234604336,1716344
23-Apr-18,0.95,8.91,4.653964639,45078,0,1,RES,0,0,92057,OCEANSIDE,CA,0,0,163,27,0,0,0,2.525044807,335,0.200598802,1,0,0,1,7.625,1,1.16852459,,4.421225399,26377,6.234604336,1716344
1-Aug-17,0.35,2.24,3.977613875,9497.6,0,1,RES,0,1,2474,Arlington,MA,1,0,164,8,0,0,0,2.447158031,280,0.181846994,1,0,0,1,3.99,1,0.561403509,,4.420764137,26349,6.230530919,1700321
9-Apr-18,0.48,3.015,3.935154447,8613,3.303627976,2012,RES,0,0,91350,Santa Clarita,CA,1,0,215,9,0,0,0,2.525044807,335,0.205395463,9,0,1,0,0.32,0,1.046875,,4.420681718,26344,6.229611971,1696727
21-Mar-17,0.42,2.65,4.108987613,12852.5,3.332034277,2148,RES,0,0,91350,Santa Clarita,CA,1,0,130,10,0,0,0,2.423245874,265,0.167060362,1,0,0,1,3,0,0.883333333,,4.420681718,26344,6.229611971,1696727
5-Jan-18,0.73,5.415,4.27028325,18633.02,0,1,RES,0,0,91350,SAUGUS,CA,1,0,230,19,0,0,0,2.45484486,285,0.170658683,1,0,0,1,5.052,1,1.071852732,,4.420681718,26344,6.229611971,1696727
22-Feb-18,0.67,4.72,4.338137628,21784,0,1,RES,0,0,91350,SAUGUS,CA,0,0,202,16,0,0,0,2.469822016,295,0.190322581,16,0,1,0,0.23,0,1.282608696,,4.420681718,26344,6.229611971,1696727
20-Oct-17,0.77,5.88,4.387425423,24402,0,1,RES,0,0,91350,SAUGUS,CA,1,0,140,21,0,0,0,2.447158031,280,0.181846994,1,0,0,1,3.747,1,1.569255404,,4.420681718,26344,6.229611971,1696727
19-Dec-17,0.83,6.785,4.43750101,27384.26,0,1,RES,0,0,91350,SANTA CLARITA,CA,1,0,252,23,0,0,0,2.469822016,295,0.190322581,1,0,0,1,6.046,1,1.122229573,,4.420681718,26344,6.229611971,1696727
17-May-18,1.21,16.225,4.824028156,66685,0,1,RES,0,0,91350,SAUGUS,CA,0,0,90,20,0,0,0,2.469822016,295,0.176646707,1,0,0,1,7.616,1,2.130383403,,4.420681718,26344,6.229611971,1696727
10-Mar-17,0.68,4.8,3.87742203,7540.88,0,1,RES,0,0,93722,FRESNO,CA,0,0,180,15,0,0,0,2.505149978,320,0.196233061,15,0,1,0,0.32,0,1,,4.420582793,26338,6.228772122,1693449
14-Aug-17,0.53,3.42,4.011147361,10260,0,1,RES,0,0,93722,FRESNO,CA,1,0,180,12,0,0,0,2.45484486,285,0.148379539,12,0,1,0,0.24,0,1.1875,,4.420582793,26338,6.228772122,1693449
28-Sep-17,0.74,5.54954955,4.386677284,24360,0,1,RES,0,0,93722,FRESNO,CA,1,0,180,20,0,0,0,2.447158031,280,0.181846994,20,0,1,0,0.23,0,1.206423815,,4.420582793,26338,6.228772122,1693449
8-May-17,0.95,8.84,4.542500767,34873.92,0,1,RES,0,0,93722,FRESNO,CA,0,0,180,26,0,0,0,2.531478917,340,0.170426663,26,0,1,0,0.24,0,1.416666667,,4.420582793,26338,6.228772122,1693449
8-Sep-17,0.48,3,4.130333768,13500,3.303627976,2012,RES,0,0,92346,Highland,CA,0,0,222,12,0,0,0,2.397940009,250,0.200951384,1,0,0,1,3,0,1,,4.420549814,26336,6.228462726,1692243
27-Jun-18,0.66,4.56,4.352761192,22530,0,1,RES,0,0,92346,HIGHLAND,CA,1,0,180,16,0,0,0,2.45484486,285,0.180379747,1,0,0,1,3.747,1,1.216973579,,4.420549814,26336,6.228462726,1692243
9-Nov-18,0.7,5.025,4.354348772,22612.51,3.353916231,2259,RES,0,0,92346,Highland,CA,1,0,180,15,0,0,0,2.525044807,335,0.205395463,15,0,1,0,0.32,0,1.046875,,4.420549814,26336,6.228462726,1692243
11-Jan-18,1.12,13.05,4.713280485,51675,0,1,RES,0,0,92346,HIGHLAND,CA,0,0,180,45,0,0,0,2.462397998,290,0.172619048,45,0,1,0,0.28,0,1.035714286,,4.420549814,26336,6.228462726,1692243
6-Nov-18,1.29,19.72,4.832508913,68000,0,1,RES,0,0,92346,HIGHLAND,CA,0,0,180,68,0,0,0,2.462397998,290,0.172619048,68,0,1,0,0.23,0,1.260869565,,4.420549814,26336,6.228462726,1692243
11-Dec-18,0.69,4.88,3.740362689,5500,0,1,RES,0,0,91913,CHULA VISTA,CA,1,0,345,16,0,0,0,2.484299839,305,0.182634731,16,0,1,0,0.24,0,1.270833333,,4.420500339,26333,6.227801636,1689669
7-Feb-18,0.37,2.32,4.024444617,10579,0,1,RES,1,1,91913,CHULA VISTA,CA,1,0,175,8,0,0,0,2.462397998,290,0.188341529,1,0,0,1,3.747,1,0.619161996,,4.420500339,26333,6.227801636,1689669
17-Feb-17,0.54,3.48,4.222716471,16700,0,1,RES,0,0,91913,CHULA VISTA,CA,0,0,180,12,0,0,0,2.462397998,290,0.172961367,12,0,1,0,0.24,0,1.208333333,,4.420500339,26333,6.227801636,1689669
28-Jul-17,0.58,3.77,4.285602311,19302,0,1,RES,0,0,91913,CHULA VISTA,CA,1,0,283,13,0,0,0,2.462397998,290,0.177174976,1,0,0,1,3,0,1.256666667,,4.420500339,26333,6.227801636,1689669
9-Mar-18,0.78,6,4.303088011,20095,0,1,RES,0,0,91913,CHULA VISTA,CA,0,0,180,20,0,0,0,2.477121255,300,0.181961104,1,0,0,1,6.046,1,0.992391664,,4.420500339,26333,6.227801636,1689669
6-Jun-17,0.62,4.2,4.332519251,21504,0,1,RES,0,0,91913,CHULA VISTA,CA,0,0,71,14,0,0,0,2.477121255,300,0.183284457,1,0,0,1,3.79,1,1.10817942,,4.420500339,26333,6.227801636,1689669
18-Oct-17,0.74,5.559,4.368286885,23350,0,1,RES,0,0,91913,CHULA VISTA,CA,0,0,263,17,0,0,0,2.514547753,327,0.200490497,17,0,1,0,0.32,0,1.021875,,4.420500339,26333,6.227801636,1689669
6-Nov-18,0.88,7.59,4.411720693,25806,0,1,RES,0,0,91913,CHULA VISTA,CA,0,0,300,23,0,0,0,2.51851394,330,0.200157214,23,0,1,0,0.28,0,1.178571429,,4.420500339,26333,6.227801636,1689669
9-Feb-18,1.02,10.545,4.54692497,35231,0,1,RES,0,0,91913,CHULA VISTA,CA,1,0,183,37,0,0,0,2.45484486,285,0.170658683,37,0,1,0,0.23,0,1.239130435,,4.420500339,26333,6.227801636,1689669
7-Jun-18,0.56,3.63,4.184467129,15292.1,2.874481818,749,RES,0,0,90019,Los Angeles,CA,0,0,107,11,0,0,0,2.51851394,330,0.200157214,1,0,0,1,3.747,1,0.96877502,,4.420483846,26332,6.227636335,1689026
2-Aug-18,0.61,4.06,4.285219643,19285,0,1,RES,0,0,91739,RANCHO CUCAMONGA,CA,0,0,180,14,0,0,0,2.462397998,290,0.172961367,1,0,0,1,3.747,1,1.083533493,,4.420450859,26330,6.227573591,1688782
29-Jan-18,1.02,10.5,4.37817979,23888,0,1,RES,0,0,91739,RANCHO CUCAMONGA,CA,0,0,180,18,0,0,0,2.477121255,300,0.191082803,1,0,0,1,9.94,1,1.056338028,,4.420450859,26330,6.227573591,1688782
30-Jan-17,0.89,7.685,4.534003883,34198.25,0,1,RES,0,0,91739,RANCHO CUCAMONGA,CA,1,0,186,7,0,0,0,2.423245874,265,0.172105191,1,0,0,1,7.625,1,1.007868852,,4.420450859,26330,6.227573591,1688782
13-Dec-17,0.99,9.69,4.599107634,39729,0,1,RES,0,0,91739,RANCHO CUCAMONGA,CA,0,0,180,34,0,0,0,2.45484486,285,0.185094262,1,0,0,1,7.625,1,1.270819672,,4.420450859,26330,6.227573591,1688782
3-Jan-17,1.27,18.71,4.654734699,45158,0,1,RES,0,0,91739,RANCHO CUCAMONGA,CA,1,0,90,9,0,0,0,2.498310554,315,0.182555781,1,0,0,1,7.6,0,2.461842105,,4.420450859,26330,6.227573591,1688782
20-Dec-17,0.76,5.7,4.182671387,15229,0,1,RES,0,0,1844,Methuen,MA,1,0,167,20,0,0,0,2.45484486,285,0.175925926,1,0,0,0,3,0,1.9,,4.42036838,26325,6.227350315,1687914
26-May-17,0.83,6.72,4.345883213,22176,0,1,RES,0,1,1844,Methuen,MA,1,0,36,24,0,0,0,2.447158031,280,0.181846994,1,0,0,1,7.625,1,0.881311475,,4.42036838,26325,6.227350315,1687914
28-Dec-17,0.82,6.555,4.428296004,26809.95,0,1,RES,0,0,1844,Methuen,MA,0,0,276,23,0,0,0,2.45484486,285,0.185094262,1,0,0,1,5.052,1,1.297505938,,4.42036838,26325,6.227350315,1687914
24-Feb-17,1.06,11.61,4.683054697,48200.85,0,1,RES,0,0,1844,Methuen,MA,1,0,265,43,0,0,0,2.431363764,270,0.165122466,1,0,0,1,9.94,1,1.168008048,,4.42036838,26325,6.227350315,1687914
22-Jun-18,1.11,12.98,4.735488715,54386.2,0,1,RES,0,0,1844,Methuen,MA,1,0,84,44,0,0,0,2.469822016,295,0.191588797,1,0,0,1,9.94,1,1.30583501,,4.42036838,26325,6.227350315,1687914
9-May-18,0.65,4.48,4.038985563,10939.2,0,1,RES,0,0,90706,BELLFLOWER,CA,1,0,270,16,0,0,0,2.447158031,280,0.172734586,16,0,1,0,0.23,0,1.217391304,,4.419790586,26290,6.22213798,1667777
23-Feb-17,0.83,6.76,4.539216657,34611.2,0,1,RES,0,0,90706,BELLFLOWER,CA,1,0,359,17,0,0,0,2.414973348,260,0.163846924,1,0,0,1,6,0,1.126666667,,4.419790586,26290,6.22213798,1667777
14-Nov-17,0.76,5.8,4.563481085,36600,0,1,RES,0,0,90706,BELLFLOWER,CA,0,0,270,20,0,0,0,2.462397998,290,0.172619048,1,0,0,1,5.052,1,1.148060174,,4.419790586,26290,6.22213798,1667777
11-Oct-18,1.09,12.4,3.602059991,4000,0,1,RES,0,0,92704,SANTA ANA,CA,1,0,359,40,0,0,0,2.491361694,310,0.191358025,40,0,1,0,0.24,0,1.291666667,,4.419741025,26287,6.222036151,1667386
20-Sep-17,0.3,2.01,3.956408571,9045,2.942504106,876,RES,0,0,92704,Santa Ana,CA,0,0,180,6,0,0,0,2.525044807,335,0.205431486,6,0,1,0,0.32,0,1.046875,,4.419741025,26287,6.222036151,1667386
12-Mar-18,0.3,2.01,3.956408571,9045,2.942504106,876,RES,0,0,92704,Santa Ana,CA,0,0,180,6,0,0,0,2.525044807,335,0.205431486,6,0,1,0,0.32,0,1.046875,,4.419741025,26287,6.222036151,1667386
18-Aug-17,0.61,4.06,4.215014884,16406.46,0,1,RES,0,0,92704,SANTA ANA,CA,1,0,180,14,0,0,0,2.462397998,290,0.179012346,14,0,1,0,0.24,0,1.208333333,,4.419741025,26287,6.222036151,1667386
18-Jul-17,0.56,3.6,4.265572462,18432,0,1,RES,0,0,92704,SANTA ANA,CA,0,0,90,12,0,0,0,2.477121255,300,0.183284457,1,0,0,1,3,0,1.2,,4.419741025,26287,6.222036151,1667386
26-Sep-18,0.6,4.02,4.13250015,13567.51,2.835056102,684,RES,0,0,92028,Fallbrook,CA,1,0,245,12,0,0,0,2.525044807,335,0.205395463,12,0,1,0,0.32,0,1.046875,,4.419707981,26285,6.221544376,1665499
7-Sep-18,0.6,4.02,4.193124598,15600,3.134177108,1362,RES,0,0,92028,Fallbrook,CA,1,0,176,12,0,0,0,2.525044807,335,0.205395463,12,0,1,0,0.32,0,1.046875,,4.419707981,26285,6.221544376,1665499
14-Nov-18,0.64,4.35,4.243038049,17500,0,1,RES,0,0,92028,FALLBROOK,CA,1,0,218,15,0,0,0,2.462397998,290,0.179012346,1,0,0,0,3.6,0,1.208333333,,4.419707981,26285,6.221544376,1665499
14-Aug-17,0.79,6.16,4.249124949,17747,0,1,RES,0,0,92028,FALLBROOK,CA,1,0,90,22,0,0,0,2.447158031,280,0.172734586,1,0,0,1,5.052,1,1.219319082,,4.419707981,26285,6.221544376,1665499
8-Feb-18,0.6,4.02,4.257438567,18090,3.111934276,1294,RES,0,0,92028,Fallbrook,CA,1,0,179,12,0,0,0,2.525044807,335,0.205395463,12,0,1,0,0.32,0,1.046875,,4.419707981,26285,6.221544376,1665499
9-Mar-18,0.74,5.559,4.269769709,18611,0,1,RES,0,0,92028,FALLBROOK,CA,0,0,178,17,0,0,0,2.514547753,327,0.200490497,17,0,1,0,0.32,0,1.021875,,4.419707981,26285,6.221544376,1665499
31-Oct-18,0.54,3.465,4.279279008,19023,0,1,RES,0,0,92028,FALLBROOK,CA,1,0,145,11,0,0,0,2.498310554,315,0.194444444,1,0,0,1,3.747,1,0.924739792,,4.419707981,26285,6.221544376,1665499
20-Dec-17,0.76,5.76,4.322219295,21000,0,1,RES,0,0,92028,FALLBROOK,CA,0,0,0,18,0,0,0,2.505149978,320,0.194091844,1,0,0,1,5.052,1,1.140142518,,4.419707981,26285,6.221544376,1665499
23-Aug-17,1,9.9,4.462397998,29000,0,1,RES,0,0,92028,FALLBROOK,CA,0,0,170,30,0,0,0,2.51851394,330,0.200157214,30,0,1,0,0.28,0,1.178571429,,4.419707981,26285,6.221544376,1665499
11-Apr-18,0.81,6.5,4.522183318,33280,0,1,RES,0,0,92028,FALLBROOK,CA,0,0,217,20,0,0,0,2.511883361,325,0.19411445,1,0,0,1,5.2,0,1.25,,4.419707981,26285,6.221544376,1665499
30-Oct-17,0.76,5.76,4.547011251,35238,0,1,RES,0,0,92028,FALLBROOK,CA,0,0,270,16,0,0,0,2.556302501,360,0.220723483,16,0,1,0,0.32,0,1.125,,4.419707981,26285,6.221544376,1665499
25-Apr-17,1.06,11.52,4.549959129,35478,0,1,RES,0,0,92028,FALLBROOK,CA,0,0,225,36,0,0,0,2.505149978,320,0.185453492,36,0,1,0,0.24,0,1.333333333,,4.419707981,26285,6.221544376,1665499
9-Nov-17,0.78,6.05,4.553895158,35801,0,1,RES,0,0,92028,FALLBROOK,CA,0,0,280,22,0,0,0,2.439332694,275,0.169376694,1,0,0,1,5.052,1,1.197545527,,4.419707981,26285,6.221544376,1665499
11-Dec-18,0.98,9.6,4.562530769,36520,0,1,RES,0,0,92028,FALLBROOK,CA,0,0,180,30,0,0,0,2.505149978,320,0.196198651,1,0,0,1,7.616,1,1.260504202,,4.419707981,26285,6.221544376,1665499
9-May-18,1,10.08,4.624962404,42166,0,1,RES,0,0,92028,FALLBROOK,CA,0,0,270,28,0,0,0,2.556302501,360,0.215568862,1,0,0,1,7.625,1,1.321967213,,4.419707981,26285,6.221544376,1665499
23-Feb-17,1.05,11.16,4.652430079,44919,0,1,RES,1,1,92028,FALLBROOK,CA,0,0,230,36,0,0,0,2.491361694,310,0.195263291,36,0,1,0,0.27,0,1.148148148,,4.419707981,26285,6.221544376,1665499
28-Nov-18,1.01,10.2,4.698970004,50000,0,1,RES,0,0,92028,FALLBROOK,CA,0,0,200,34,0,0,0,2.477121255,300,0.178925552,1,0,0,1,7.625,1,1.337704918,,4.419707981,26285,6.221544376,1665499
24-Jul-17,0.79,6.175,4.324154824,21093.8,3.085647288,1218,RES,0,0,91331,Arleta,CA,0,0,47,6,0,0,0,2.511883361,325,0.19411445,1,0,0,1,5.2,0,1.1875,,4.419674935,26283,6.221454666,1665155
25-May-17,0.69,4.93,4.344883279,22125,2.990338855,978,RES,0,0,91331,Pacoima,CA,0,0,319,7,0,0,0,2.462397998,290,0.177183636,1,0,0,1,5.052,1,0.975851148,,4.419674935,26283,6.221454666,1665155
14-Nov-18,0.67,4.72,4.21428208,16378.8,0,1,RES,0,0,92821,BREA,CA,0,0,234,16,0,0,0,2.469822016,295,0.184490306,1,0,0,1,5.052,1,0.934283452,,4.419658411,26282,6.221097205,1663785
21-Jun-17,0.71,5.12,4.176091259,15000,0,1,RES,0,0,95135,SAN JOSE,CA,0,0,260,16,0,0,0,2.505149978,320,0.185453492,16,0,1,0,0.27,0,1.185185185,,4.419592308,26278,6.220564903,1661747
6-Aug-18,0.8,6.27,4.277952847,18965,0,1,RES,0,0,95135,SAN JOSE,CA,0,0,270,19,0,0,0,2.525044807,335,0.200598802,1,0,0,1,6.046,1,1.037049289,,4.419592308,26278,6.220564903,1661747
6-Mar-17,0.88,7.56,4.587789512,38707,0,1,RES,0,0,95135,SAN JOSE,CA,0,0,240,24,0,0,0,2.498310554,315,0.182555781,1,0,0,1,7.625,1,0.99147541,,4.419592308,26278,6.220564903,1661747
25-Jul-17,0.33,2.12,3.68536907,4845.84,2.965671971,924,RES,0,0,92373,Redlands,CA,0,0,180,8,0,0,0,2.423245874,265,0.161909184,8,0,1,0,0.24,0,1.104166667,,4.41936087,26264,6.218486664,1653814
