installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,zip_code,city,state,lzip_code_id,zip_code_id,lzip_income,zip_income,zip_income1
8/1/2022,0.910624405,8.14,4.452951,28376,0,1,95476,SONOMA,CA,4.425322238,26627,6.2735545,1877390,1877.39
6/1/2022,0.924279286,8.4,4.493412,31146.73,0,1,95476,SONOMA,CA,4.425322238,26627,6.2735545,1877390,1877.39
1/8/2021,0.936513742,8.64,4.505014,31989.95,0,1,95476,SONOMA,CA,4.425322238,26627,6.2735545,1877390,1877.39
########,0.903089987,8,4.5312,33978.14,0,1,95476,SONOMA,CA,4.425322238,26627,6.2735545,1877390,1877.39
########,1.075546961,11.9,4.5567,36033,0,1,95476,SONOMA,CA,4.425322238,26627,6.2735545,1877390,1877.39
4/22/2021,0.597695186,3.96,4.572174,37340,0,1,95476,SONOMA,CA,4.425322238,26627,6.2735545,1877390,1877.39
2/3/2021,0.786751422,6.12,4.730011,53704.52,0,1,95476,SONOMA,CA,4.425322238,26627,6.2735545,1877390,1877.39
7/30/2021,1.120573931,13.2,4.743588,55410,0,1,95476,SONOMA,CA,4.425322238,26627,6.2735545,1877390,1877.39
4/5/2022,1.003535493,10.08174,4.795917,62505.3,0,1,95476,SONOMA,CA,4.425322238,26627,6.2735545,1877390,1877.39
1/21/2021,1.131333104,13.5311,4.812912,64999.75,0,1,95476,SONOMA,CA,4.425322238,26627,6.2735545,1877390,1877.39
########,0.45331834,2.84,4.098748,12553,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
6/18/2021,0.414973348,2.6,4.102502,12662,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
########,0.504470862,3.195,4.165838,14650,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
########,0.7355989,5.44,4.174932,14960,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
########,0.709269961,5.12,4.21264,16317,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
4/30/2021,0.539703239,3.465,4.22204,16674,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
6/1/2022,0.51054501,3.24,4.229042,16945,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
9/9/2022,0.707570176,5.1,4.256573,18054,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
########,0.511883361,3.25,4.286703,19351,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
########,0.702430536,5.04,4.299289,19920,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
4/7/2022,0.7355989,5.44,4.305115,20189,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
6/29/2021,0.625826713,4.225,4.313361,20576,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
5/4/2022,0.752432609,5.655,4.369624,23422,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
4/20/2021,0.822821645,6.65,4.414221,25955,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
########,0.498310554,3.15,4.463818,29095,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
########,0.812913357,6.5,4.500442,31655,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
########,0.716003344,5.2,4.593607,39229,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
########,1.092545208,12.375,4.815843,65440,0,1,91911,CHULA VISTA,CA,4.425273305,26624,6.272533836,1872983,1872.983
########,0.670365175,4.681286,3.962227,9167,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
6/21/2021,0.505002293,3.198912,4.24866,17728,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
########,0.732908014,5.406398,4.511883,32500,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
8/8/2022,0.903089987,8,4.52234,33292,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
########,0.857332496,7.2,4.528255,33748.56,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
########,0.857332496,7.2,4.528574,33773.33,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
8/3/2022,0.866730094,7.357497,4.542656,34886.4,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
6/6/2022,1.026941628,10.64,4.611437,40873,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
########,0.984977126,9.66,4.679689,47828.78,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
1/7/2022,1.135132651,13.65,4.748149,55995,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
8/1/2022,0.963787827,9.2,4.791417,61861,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
1/14/2021,1.087781418,12.24,4.797051,62668.8,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
1/21/2022,1.181843588,15.2,4.884954,76728,0,1,94521,CONCORD,CA,4.425224365,26621,6.271897109,1870239,1870.239
7/23/2021,0.64738297,4.44,4.322742,21025.27,0,1,85207,Mesa,AZ,4.425110153,26614,6.271086393,1866751,1866.751
3/3/2021,0.906335042,8.06,4.439333,27500,0,1,85207,Mesa,AZ,4.425110153,26614,6.271086393,1866751,1866.751
9/6/2022,0.858537198,7.22,4.692468,49257,0,1,85207,Mesa,AZ,4.425110153,26614,6.271086393,1866751,1866.751
########,1.156851901,14.35,4.552425,35680,3,1000,21784,-1,MD,4.425028554,26609,6.270242693,1863128,1863.128
########,0.380970773,2.404201,4.278308,18980.5,0,1,95112,SAN JOSE,CA,4.424963263,26605,6.269925561,1861768,1861.768
########,0.671172843,4.69,4.289187,19462,0,1,95112,SAN JOSE,CA,4.424963263,26605,6.269925561,1861768,1861.768
########,0.597695186,3.96,4.303598,20118.62,0,1,95112,SAN JOSE,CA,4.424963263,26605,6.269925561,1861768,1861.768
########,0.858537198,7.22,4.414973,26000,0,1,95112,SAN JOSE,CA,4.424963263,26605,6.269925561,1861768,1861.768
########,0.811575006,6.48,4.443698,27777.82,0,1,95112,SAN JOSE,CA,4.424963263,26605,6.269925561,1861768,1861.768
########,1.017033339,10.4,4.670246,46800,0,1,2130,Boston,MA,4.424881637,26600,6.269024906,1857911,1857.911
7/29/2022,0.556302501,3.6,4.333737,21564.38,0,1,85234,Gilbert,AZ,4.424816324,26596,6.268714837,1856585,1856.585
########,0.877371346,7.54,4.09549,12459.2,0,1,90815,LONG BEACH,CA,4.42468567,26588,6.267444896,1851164,1851.164
4/22/2022,0.77815125,6,4.2403,17390,0,1,90815,LONG BEACH,CA,4.42468567,26588,6.267444896,1851164,1851.164
11/2/2022,0.596597096,3.95,4.338695,21812,0,1,90815,LONG BEACH,CA,4.42468567,26588,6.267444896,1851164,1851.164
########,0.841046465,6.935,4.400573,25152,0,1,90815,LONG BEACH,CA,4.42468567,26588,6.267444896,1851164,1851.164
########,0.766412847,5.84,4.409866,25696,0,1,90815,LONG BEACH,CA,4.42468567,26588,6.267444896,1851164,1851.164
########,0.742332282,5.525,4.462822,29028.35,0,1,90815,LONG BEACH,CA,4.42468567,26588,6.267444896,1851164,1851.164
12/6/2022,0.924279286,8.4,4.521922,33260,0,1,90815,LONG BEACH,CA,4.42468567,26588,6.267444896,1851164,1851.164
6/20/2022,0.811575006,6.48,4.564228,36663,0,1,90815,LONG BEACH,CA,4.42468567,26588,6.267444896,1851164,1851.164
4/15/2022,0.896250562,7.875,4.732394,54000,0,1,90815,LONG BEACH,CA,4.42468567,26588,6.267444896,1851164,1851.164
########,0.880813592,7.6,4.48087,30260.06,0,1,11590,Westbury,NY,4.424669336,26587,6.267243792,1850307,1850.307
7/12/2022,1.033423755,10.8,4.523044,33346,0,1,11590,Westbury,NY,4.424669336,26587,6.267243792,1850307,1850.307
7/18/2022,0.929418926,8.5,4.388811,24480,0,1,2139,Cambridge,MA,4.424653,26586,6.266591029,1847528,1847.528
########,0.170261715,1.48,3.754272,5679,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.766412847,5.84,3.845098,7000,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
1/28/2021,0.336459734,2.17,3.875061,7500,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.303196057,2.01,3.875061,7500,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.45331834,2.84,3.93044,8520,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.394451681,2.48,4.033946,10813,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.681241237,4.8,4.079181,12000,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
4/6/2022,0.544068044,3.5,4.092686,12379,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
10/6/2022,0.556302501,3.6,4.100371,12600,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
6/9/2022,0.505149978,3.2,4.154485,14272,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.678518379,4.77,4.267172,18500,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
1/6/2022,0.835056102,6.84,4.284453,19251,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.774516966,5.95,4.366423,23250,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.786751422,6.12,4.421094,26369,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.811575006,6.48,4.45483,28499,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.878521796,7.56,4.458638,28750,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
7/7/2022,0.658011397,4.55,4.466408,29269,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.682145076,4.81,4.481772,30323,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
4/20/2021,0.819543936,6.6,4.507073,32142,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.676236217,4.745,4.544031,34997,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.893761762,7.83,4.587868,38714,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.886490725,7.7,4.70757,51000,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
########,0.982271233,9.6,4.740694,55042,0,1,92071,SANTEE,CA,4.424505956,26577,6.264853934,1840153,1840.153
8/1/2022,0.643452676,4.4,4.19318,15602,0,1,91711,CLAREMONT,CA,4.424375209,26569,6.26302052,1832401,1832.401
########,0.898725182,7.92,4.376577,23800,0,1,91711,CLAREMONT,CA,4.424375209,26569,6.26302052,1832401,1832.401
########,0.903089987,8,4.385152,24274.6,0,1,91711,CLAREMONT,CA,4.424375209,26569,6.26302052,1832401,1832.401
########,0.875061263,7.5,4.562293,36500,0,1,91711,CLAREMONT,CA,4.424375209,26569,6.26302052,1832401,1832.401
########,0.677606953,4.76,4.108971,12852,3.522705,3332,19709,Middletown,DE,4.424342516,26567,6.262918357,1831970,1831.97
########,0.840733235,6.93,4.267172,18500,3.685831,4851,19709,Middletown,DE,4.424342516,26567,6.262918357,1831970,1831.97
########,0.64738297,4.44,4.290836,19536,3.492481,3108,19709,Middletown,DE,4.424342516,26567,6.262918357,1831970,1831.97
########,0.924279286,8.4,4.339253,21840,3.769377,5880,19709,Middletown,DE,4.424342516,26567,6.262918357,1831970,1831.97
########,1.064457989,11.6,4.350248,22400,3.778151,6000,19709,Middletown,DE,4.424342516,26567,6.262918357,1831970,1831.97
3/6/2023,0.903089987,8,4.350248,22400,3.80618,6400,19709,Middletown,DE,4.424342516,26567,6.262918357,1831970,1831.97
########,0.840733235,6.93,4.456017,28577,3.743823,5544,19709,Middletown,DE,4.424342516,26567,6.262918357,1831970,1831.97
7/15/2022,0.878521796,7.56,4.506681,32113,3.781612,6048,19709,Middletown,DE,4.424342516,26567,6.262918357,1831970,1831.97
7/9/2021,0.942504106,8.76,4.585957,38544,3.778151,6000,19709,Middletown,DE,4.424342516,26567,6.262918357,1831970,1831.97
3/9/2023,1.080806804,12.045,4.685536,48477,3.90309,8000,19709,Middletown,DE,4.424342516,26567,6.262918357,1831970,1831.97
########,0.959041392,9.1,4.443607,27772,0,1,92869,ORANGE,CA,4.424293472,26564,6.262449191,1829992,1829.992
########,0.977723605,9.5,4.50664,32110,0,1,92869,ORANGE,CA,4.424293472,26564,6.262449191,1829992,1829.992
########,0.935003151,8.61,4.522714,33320.7,0,1,92869,ORANGE,CA,4.424293472,26564,6.262449191,1829992,1829.992
########,1.173186268,14.9,4.571748,37303.4,0,1,92869,ORANGE,CA,4.424293472,26564,6.262449191,1829992,1829.992
12/7/2022,0.999565488,9.99,4.600558,39861.92,0,1,92869,ORANGE,CA,4.424293472,26564,6.262449191,1829992,1829.992
########,1.209515015,16.2,4.708421,51100,0,1,92869,ORANGE,CA,4.424293472,26564,6.262449191,1829992,1829.992
########,0.550228353,3.55,4.207715,16132.98,0,1,91001,ALTADENA,CA,4.423966369,26544,6.258928789,1815218,1815.218
########,0.550839605,3.555,4.266843,18486,0,1,91001,ALTADENA,CA,4.423966369,26544,6.258928789,1815218,1815.218
########,0.77815125,6,4.278754,19000,0,1,91001,ALTADENA,CA,4.423966369,26544,6.258928789,1815218,1815.218
########,0.800717078,6.32,4.306511,20254,0,1,91001,ALTADENA,CA,4.423966369,26544,6.258928789,1815218,1815.218
########,0.805500858,6.39,4.317896,20792,0,1,91001,ALTADENA,CA,4.423966369,26544,6.258928789,1815218,1815.218
########,0.754348336,5.68,4.395152,24840,0,1,91001,ALTADENA,CA,4.423966369,26544,6.258928789,1815218,1815.218
4/19/2022,0.922206277,8.36,4.42466,26586.4,0,1,91001,ALTADENA,CA,4.423966369,26544,6.258928789,1815218,1815.218
########,0.929674318,8.505,4.638489,43500,0,1,91001,ALTADENA,CA,4.423966369,26544,6.258928789,1815218,1815.218
########,0.693726949,4.94,4.658488,45550,0,1,91001,ALTADENA,CA,4.423966369,26544,6.258928789,1815218,1815.218
########,1.159567193,14.44,4.716763,52091,0,1,91001,ALTADENA,CA,4.423966369,26544,6.258928789,1815218,1815.218
1/28/2021,1.099680641,12.58,4.763053,57950,0,1,91001,ALTADENA,CA,4.423966369,26544,6.258928789,1815218,1815.218
########,0.77815125,6,4.172978,14892.84,0,1,94523,PLEASANT HILL,CA,4.423950007,26543,6.258722027,1814354,1814.354
7/7/2022,0.982271233,9.6,4.380211,24000,0,1,94523,PLEASANT HILL,CA,4.423950007,26543,6.258722027,1814354,1814.354
########,0.716003344,5.2,4.38451,24238.76,0,1,94523,PLEASANT HILL,CA,4.423950007,26543,6.258722027,1814354,1814.354
4/5/2021,0.904715545,8.03,4.41162,25800,0,1,94523,PLEASANT HILL,CA,4.423950007,26543,6.258722027,1814354,1814.354
########,0.929418926,8.5,4.509487,32321.17,0,1,94523,PLEASANT HILL,CA,4.423950007,26543,6.258722027,1814354,1814.354
########,1.015359755,10.36,4.57122,37258,0,1,94523,PLEASANT HILL,CA,4.423950007,26543,6.258722027,1814354,1814.354
########,0.936513742,8.64,4.586832,38621.72,0,1,94523,PLEASANT HILL,CA,4.423950007,26543,6.258722027,1814354,1814.354
########,0.498310554,3.15,4.126716,13388,0,1,94952,PETALUMA,CA,4.423851824,26537,6.258013165,1811395,1811.395
12/7/2022,0.498310554,3.15,4.126748,13389,0,1,94952,PETALUMA,CA,4.423851824,26537,6.258013165,1811395,1811.395
12/1/2021,0.610660163,4.08,4.146128,14000,0,1,94952,PETALUMA,CA,4.423851824,26537,6.258013165,1811395,1811.395
1/25/2022,0.498310554,3.15,4.204174,16002,0,1,94952,PETALUMA,CA,4.423851824,26537,6.258013165,1811395,1811.395
########,0.64738297,4.44,4.227167,16872,0,1,94952,PETALUMA,CA,4.423851824,26537,6.258013165,1811395,1811.395
6/4/2021,0.760422483,5.76,4.342423,22000,0,1,94952,PETALUMA,CA,4.423851824,26537,6.258013165,1811395,1811.395
########,0.748188027,5.6,4.491892,31037.86,0,1,94952,PETALUMA,CA,4.423851824,26537,6.258013165,1811395,1811.395
########,0.903089987,8,4.536558,34400,0,1,94952,PETALUMA,CA,4.423851824,26537,6.258013165,1811395,1811.395
7/26/2022,0.744292983,5.55,4.642237,43877,0,1,94952,PETALUMA,CA,4.423851824,26537,6.258013165,1811395,1811.395
########,0.880813592,7.6,4.643455,44000.2,0,1,94952,PETALUMA,CA,4.423851824,26537,6.258013165,1811395,1811.395
7/28/2021,1.086715664,12.21,4.665562,46298,0,1,94952,PETALUMA,CA,4.423851824,26537,6.258013165,1811395,1811.395
1/20/2022,1.080626487,12.04,4.372875,23598,0,1,91301,AGOURA HILLS,CA,4.423688137,26527,6.256195124,1803828,1803.828
########,0.982271233,9.6,4.488494,30796,0,1,91301,AGOURA HILLS,CA,4.423688137,26527,6.256195124,1803828,1803.828
########,0.898725182,7.92,4.556303,36000,0,1,91301,AGOURA HILLS,CA,4.423688137,26527,6.256195124,1803828,1803.828
########,1.204119983,16,4.697229,49800,0,1,91301,AGOURA HILLS,CA,4.423688137,26527,6.256195124,1803828,1803.828
7/16/2021,1.255754787,18.02,4.726354,53254.22,0,1,91301,AGOURA HILLS,CA,4.423688137,26527,6.256195124,1803828,1803.828
7/1/2021,0.960232873,9.125,4.304232,20148,0,1,84003,American Fork,UT,4.423622645,26523,6.255880815,1802523,1802.523
7/1/2022,0.954242509,9,4.486954,30687,0,1,84003,American Fork,UT,4.423622645,26523,6.255880815,1802523,1802.523
########,0.645422269,4.42,3.949032,8892.66,2.627366,424,10804,New Rochelle,NY,4.423589896,26521,6.255223524,1799797,1799.797
6/24/2022,1.080626487,12.04,4.407624,25563.7,3.381656,2408,10804,New Rochelle,NY,4.423589896,26521,6.255223524,1799797,1799.797
########,1.2757719,18.87,4.50515,32000,3.576802,3774,10804,New Rochelle,NY,4.423589896,26521,6.255223524,1799797,1799.797
9/2/2021,0.722633923,5.28,4.352183,22500,0,1,6010,Bristol,CT,4.423491631,26515,6.254362429,1796232,1796.232
########,1.062957834,11.56,4.582392,38228.92,0,1,6010,BRISTOL,CT,4.423491631,26515,6.254362429,1796232,1796.232
7/6/2021,1.088136089,12.25,4.749002,56105,3.436163,2730,6010,Bristol,CT,4.423491631,26515,6.254362429,1796232,1796.232
########,0.596597096,3.95,3.925725,8428,0,1,91730,RANCHO CUCAMONGA,CA,4.423475252,26514,6.254251679,1795774,1795.774
4/9/2022,0.707743944,5.102041,3.954243,9000,0,1,91730,RANCHO CUCAMONGA,CA,4.423475252,26514,6.254251679,1795774,1795.774
########,0.855394967,7.16795,4.08688,12214.62,0,1,91730,RANCHO CUCAMONGA,CA,4.423475252,26514,6.254251679,1795774,1795.774
########,0.62324929,4.2,4.32789,21276,0,1,91730,RANCHO CUCAMONGA,CA,4.423475252,26514,6.254251679,1795774,1795.774
3/7/2022,1.008600172,10.2,4.462398,29000,0,1,91730,RANCHO CUCAMONGA,CA,4.423475252,26514,6.254251679,1795774,1795.774
########,0.77815125,6,4.476212,29937.28,0,1,91730,RANCHO CUCAMONGA,CA,4.423475252,26514,6.254251679,1795774,1795.774
6/28/2022,0.929418926,8.5,4.488339,30785,0,1,91730,RANCHO CUCAMONGA,CA,4.423475252,26514,6.254251679,1795774,1795.774
10/6/2022,0.929418926,8.5,4.647016,44362.54,0,1,91730,RANCHO CUCAMONGA,CA,4.423475252,26514,6.254251679,1795774,1795.774
########,1.011570444,10.27,4.674768,47289.83,0,1,91730,RANCHO CUCAMONGA,CA,4.423475252,26514,6.254251679,1795774,1795.774
12/6/2021,1.033423755,10.8,4.696182,49680,0,1,91730,RANCHO CUCAMONGA,CA,4.423475252,26514,6.254251679,1795774,1795.774
4/19/2022,0.892651034,7.81,4.746592,55794.64,0,1,91730,RANCHO CUCAMONGA,CA,4.423475252,26514,6.254251679,1795774,1795.774
7/28/2022,0.346352974,2.22,3.991403,9804,0,1,93108,SANTA BARBARA,CA,4.423458872,26513,6.254131225,1795276,1795.276
7/13/2022,0.832508913,6.8,4.506721,32116,0,1,93108,SANTA BARBARA,CA,4.423458872,26513,6.254131225,1795276,1795.276
4/8/2021,0.959994838,9.12,4.627448,42408,0,1,93108,SANTA BARBARA,CA,4.423458872,26513,6.254131225,1795276,1795.276
5/6/2021,0.645422269,4.42,4.219454,16575,3.229682,1697,6484,Shelton,CT,4.423393345,26509,6.253096556,1791004,1791.004
########,0.893206753,7.82,4.583403,38318,3.412629,2586,6484,Shelton,CT,4.423393345,26509,6.253096556,1791004,1791.004
########,0.643452676,4.4,4.035942,10862.8,0,1,92782,TUSTIN,CA,4.423262262,26501,6.25161024,1784885,1784.885
########,0.607455023,4.05,4.125969,13365,0,1,92782,TUSTIN,CA,4.423262262,26501,6.25161024,1784885,1784.885
3/9/2021,0.742332282,5.525,4.238799,17330,0,1,92782,TUSTIN,CA,4.423262262,26501,6.25161024,1784885,1784.885
2/2/2022,0.885929164,7.69005,4.337699,21762,0,1,92782,TUSTIN,CA,4.423262262,26501,6.25161024,1784885,1784.885
11/9/2022,0.857332496,7.2,4.34392,22076,0,1,92782,TUSTIN,CA,4.423262262,26501,6.25161024,1784885,1784.885
6/30/2022,0.983175072,9.62,4.414539,25974,0,1,92782,TUSTIN,CA,4.423262262,26501,6.25161024,1784885,1784.885
########,1.079181246,12,4.469995,29511.77,0,1,92782,TUSTIN,CA,4.423262262,26501,6.25161024,1784885,1784.885
########,0.707570176,5.1,4.615782,41283.99,0,1,92782,TUSTIN,CA,4.423262262,26501,6.25161024,1784885,1784.885
7/28/2021,0.876275589,7.521,4.700432,50168.65,0,1,92782,TUSTIN,CA,4.423262262,26501,6.25161024,1784885,1784.885
1/25/2022,0.742725131,5.53,4.560158,36321,3.043755,1106,11221,Brooklyn,NY,4.423213096,26498,6.251489294,1784388,1784.388
7/21/2021,0.531478917,3.4,4.113943,13000,3.39794,2500,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
4/12/2021,0.761927838,5.78,4.363988,23120,3.39794,2500,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
########,0.794139356,6.225,4.404218,25364,3.39794,2500,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
########,0.851869601,7.11,4.419881,26295.5,3.39794,2500,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
11/9/2021,0.86923172,7.4,4.471292,29600,3.39794,2500,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
1/28/2022,0.873320602,7.47,4.515529,32774,3.39794,2500,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
########,0.989004616,9.75,4.53183,34027.5,3.39794,2500,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
########,1.080806804,12.045,4.557928,36135,3.39794,2500,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
########,0.965671971,9.24,4.567732,36960,3.477121,3000,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
########,1.000434077,10.01,4.602494,40040,3.477121,3000,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
10/5/2022,0.979775933,9.545,4.610671,40801,3.39794,2500,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
########,1.024690862,10.585,4.621342,41816,3.39794,2500,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
4/12/2021,1.016824494,10.395,4.621695,41850,3.39794,2500,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
9/9/2021,0.898725182,7.92,4.652053,44880,3.39794,2500,78253,San Antonio,TX,4.423180315,26496,6.251345673,1783798,1783.798
