parcel,sprice,abstrprd,livearea,finbsmnt,basement,yrbuilt,totunits,stories,nocars,numbdrm,numbaths,deduct,netprice,tasp,smonth,syear,condition_AVG,condition_Excel,condition_Fair,condition_Good,condition_VGood,quality_A,quality_B,quality_C,quality_D,quality_X,gartype_Att,gartype_Att/Det,gartype_CP,gartype_Det,gartype_None,gartype_att/CP,gartype_det/CP,arcstyle_BI-LEVEL,arcstyle_CONVERSIONS,arcstyle_END UNIT,arcstyle_MIDDLE UNIT,arcstyle_ONE AND HALF-STORY,arcstyle_ONE-STORY,arcstyle_SPLIT LEVEL,arcstyle_THREE-STORY,arcstyle_TRI-LEVEL,arcstyle_TRI-LEVEL WITH BASEMENT,arcstyle_TWO AND HALF-STORY,arcstyle_TWO-STORY,qualified_Q,qualified_U,status_I,status_V,before1980
05065-23-009-000,80000,1112,1017,0,375,1900,1,1,1,3,1,0,80000,82503,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05065-23-010-000,83000,1112,1040,0,0,1906,1,1,0,2,1,0,83000,84298,2,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05065-23-014-000,70000,1112,700,630,700,1949,1,1,1,1,2,0,70000,72464,9,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05065-23-038-000,117000,1112,1162,851,896,1959,1,1,3,2,2,0,117000,117915,4,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05065-24-013-000,125000,1112,1064,0,0,1966,1,1,2,3,1,0,125000,125978,4,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05065-25-055-000,120000,1112,790,316,790,1915,1,1,2,2,1,2000,118000,119846,2,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05065-26-009-000,74000,1112,644,0,0,1948,1,1,0,2,1,0,74000,74289,5,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05065-26-010-000,77450,1112,1273,0,120,1928,1,1,2,2,2,0,77450,79873,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05065-27-009-000,152000,1112,1012,450,502,1925,1,1,3,3,2,4560,147440,159548,9,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05065-27-013-000,52000,1112,826,0,0,1922,1,1,0,2,1,0,52000,52813,2,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05065-27-021-000,75559,1112,600,0,0,1949,1,1,4,2,1,0,75559,80877,12,2010,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05065-27-036-000,76500,1112,1244,0,275,1922,1,1,0,3,1,0,76500,77697,2,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05065-28-042-000,30000,1112,635,0,0,1906,1,1,1,1,1,0,30000,30000,12,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05066-00-044-000,160000,1112,836,664,836,1954,1,1,1,3,2,0,160000,163128,1,2012,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-00-044-000,82750,1112,836,664,836,1954,1,1,1,3,2,0,82750,82750,5,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05066-00-166-166,70000,1130,936,433,456,1983,1,2,0,2,3,0,70000,70000,2,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
05066-00-170-170,89000,1130,936,0,456,1983,1,2,0,2,2,3540,85460,85460,8,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
05066-00-170-170,40000,1130,936,0,456,1983,1,2,0,2,2,0,40000,40000,3,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
05066-00-195-195,30000,1130,683,0,0,1967,1,1,0,1,1,0,30000,30000,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
05066-00-203-203,29700,1130,647,0,0,1967,1,1,0,1,1,0,29700,29700,8,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
05066-01-009-000,114900,1112,1154,0,0,1921,1,1,2,3,1,0,114900,121190,4,2011,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-01-018-000,85250,1112,921,351,351,1952,1,1,2,2,1,0,85250,92251,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-01-026-000,169000,1112,979,900,979,1953,1,1,1,2,3,3100,165900,174334,5,2011,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-03-026-000,127360,1114,1268,0,0,2011,1,2,0,3,2,0,127360,127360,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
05066-03-027-000,127360,1114,1268,0,0,2011,1,2,0,3,2,0,127360,127360,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
05066-04-004-000,160000,1112,1009,682,732,1947,1,1,2,2,2,0,160000,165005,10,2011,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-04-004-000,103000,1112,1009,682,732,1947,1,1,2,2,2,0,103000,103000,3,2011,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05066-05-007-000,105000,1112,771,0,0,1953,1,1,0,2,1,3000,102000,106387,7,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-05-035-035,75000,1130,1008,0,0,2000,1,1,1,2,2,0,75000,75000,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
05066-05-038-000,84000,1114,790,751,790,1952,1,1,0,2,2,0,84000,84000,2,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
05066-06-005-000,100000,1112,1062,0,0,1952,1,1,2,2,1,2000,98000,99916,1,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-06-021-000,89500,1112,1069,0,0,1952,1,1,2,3,1,2685,86815,87494,4,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-07-024-000,66500,1112,738,0,0,1951,1,1,2,2,1,2100,64400,66666,9,2011,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05066-09-002-000,105000,1112,1382,0,0,1955,1,1,1,3,2,0,105000,113212,10,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-10-019-000,118000,1112,988,889,988,1960,1,1,0,2,2,0,118000,119384,3,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-11-035-000,110000,1114,853,0,853,1961,1,1,0,2,1,0,110000,110000,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
05066-11-036-000,110000,1114,853,0,853,1961,1,1,0,2,1,0,110000,110000,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
05066-12-019-000,125000,1112,988,350,988,1960,1,1,0,3,2,3702,121298,132207,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-13-003-000,159000,1112,988,790,988,1960,1,1,1,2,2,4625,154375,157997,12,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-13-009-000,145000,1112,1116,948,1116,1960,1,1,1,3,3,4350,140650,142300,3,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-13-011-000,78500,1112,988,900,988,1960,1,1,2,2,2,0,78500,78500,12,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05066-14-002-000,167000,1112,1072,1307,1357,1959,2,1,1,2,3,0,167000,169612,2,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-16-039-000,77900,1114,1248,0,0,1971,1,2,0,3,2,0,77900,77900,4,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
05066-21-001-000,139900,1112,1454,0,0,1956,1,1,2,4,1,0,139900,140994,4,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-21-001-000,55500,1112,1454,0,0,1956,1,1,2,4,1,0,55500,55500,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05066-21-002-000,92296,1112,1001,500,500,1956,1,1,2,3,1,0,92296,92296,5,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05066-21-015-000,71000,1114,692,0,0,1956,1,1,0,2,1,0,71000,71000,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
05066-22-003-000,126000,1112,912,820,912,1957,1,1,1,3,2,3750,122250,130377,1,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-22-013-000,106250,1112,912,775,912,1957,1,1,1,2,2,0,106250,113729,12,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-22-018-000,122000,1112,912,820,912,1957,1,1,1,3,2,0,122000,122477,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05066-22-018-000,93700,1112,912,820,912,1957,1,1,1,3,2,0,93700,93700,4,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05066-22-023-000,132000,1112,912,866,912,1957,1,1,1,2,2,0,132000,133549,3,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-03-008-000,148000,1112,731,0,286,1942,1,1,1,2,1,2000,146000,159131,7,2010,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-04-011-000,76000,1112,626,0,259,1939,1,1,3,2,1,0,76000,81349,12,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-05-007-000,140000,1112,1250,0,130,1924,1,1,1,3,2,0,140000,148759,2,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-05-007-000,43000,1112,1250,0,130,1924,1,1,1,3,2,0,43000,43000,7,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-08-006-000,80000,1112,829,729,829,1951,1,1,1,2,2,0,80000,80000,10,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-08-010-000,53500,1112,789,0,313,1926,1,1,0,2,1,0,53500,54755,12,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-09-012-000,101000,1112,763,0,0,1951,1,1,1,2,1,0,101000,101790,4,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-10-003-000,163000,1112,1081,0,290,1926,1,1,1,2,2,3100,159900,166778,7,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-10-005-000,98200,1112,1364,0,95,1926,1,1,2,3,1,0,98200,99352,3,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-11-015-000,90000,1112,1382,0,728,1948,1,1,0,2,1,1800,88200,89924,1,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-12-009-000,48000,1112,1420,0,113,1926,1,1,2,3,1,0,48000,50815,3,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-12-019-000,65000,1112,590,0,0,1925,1,1,1,1,1,0,65000,67542,8,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-12-020-000,123000,1112,1180,0,0,1949,1,1,3,2,1,4600,118400,126734,12,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-13-005-000,87000,1112,992,0,0,1942,1,1,1,2,1,0,87000,94144,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-13-006-000,145000,1112,736,700,736,1944,1,1,1,2,2,0,145000,146701,3,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-13-006-000,85000,1112,736,700,736,1944,1,1,1,2,2,0,85000,85000,9,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-14-002-000,66000,1112,995,0,0,1941,1,1,0,3,1,0,66000,66000,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-14-016-000,117000,1112,832,0,0,1940,1,1,0,2,1,5000,112000,112000,6,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-15-019-000,148600,1112,786,525,780,1942,1,1,1,2,2,4400,144200,152658,3,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-16-005-000,72900,1112,556,0,244,1929,1,1,0,2,1,2621,70279,72478,10,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-16-016-000,165000,1112,1073,0,318,1922,1,1,2,2,1,300,164700,165344,5,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-17-020-000,66100,1112,1283,0,0,1951,1,1,2,3,1,0,66100,69202,6,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-18-006-000,109500,1112,980,615,615,1945,1,1,1,3,2,0,109500,110356,4,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-18-012-000,47500,1112,608,0,266,1910,1,1,1,1,1,0,47500,47500,2,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-19-002-000,100000,1112,872,0,0,1941,1,1,0,2,1,3000,97000,100034,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-19-002-000,80000,1112,872,0,0,1941,1,1,0,2,1,0,80000,80000,10,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-19-016-000,130000,1112,835,0,0,1941,1,1,1,2,1,0,130000,131525,3,2012,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-19-021-000,135000,1112,824,0,0,1942,1,1,1,2,1,0,135000,145558,10,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-21-015-000,173000,1112,850,663,850,1996,1,1,2,2,2,0,173000,173000,6,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
05071-23-006-000,65000,1112,902,0,0,1947,1,1,2,2,1,0,65000,65000,6,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-24-003-000,127900,1112,909,790,909,1966,1,1,3,3,2,3837,124063,133281,11,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-24-004-000,84000,1112,721,0,0,1938,1,1,2,2,1,0,84000,91555,7,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-24-011-000,156000,1112,1303,0,1280,2005,1,1,2,3,2,5000,151000,163400,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
05071-27-008-000,25000,1112,350,0,0,1936,1,1,0,1,1,0,25000,25000,4,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-27-012-000,118000,1112,1027,660,660,1927,1,1,4,2,1,0,118000,118461,5,2012,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-28-010-000,75500,1112,728,257,343,1927,1,1,2,2,1,0,75500,79929,3,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-28-013-000,80000,1112,768,0,0,1951,1,1,1,2,1,0,80000,82503,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-28-021-000,60000,1112,839,0,0,1953,1,1,0,3,1,0,60000,64223,12,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-29-001-000,75000,1112,923,738,923,1896,1,1,0,2,2,0,75000,78519,6,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-31-017-000,55000,1112,609,0,0,1957,1,1,0,1,1,0,55000,59301,10,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-32-013-000,87000,1112,720,648,720,1941,1,1,2,2,2,2610,84390,87690,8,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-33-007-000,119950,1112,1038,0,0,1914,1,1,2,2,2,0,119950,126986,3,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-33-015-000,53500,1112,1210,216,216,1921,1,1,0,3,2,0,53500,54964,11,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-35-002-000,107400,1112,1058,118,406,1905,1,1,2,3,1,0,107400,107400,6,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-35-025-000,132500,1112,911,500,911,2005,1,1,2,2,2,3206,129294,133339,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
05071-36-011-000,87050,1112,973,879,973,1955,1,1,0,3,2,2594,84456,87098,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-36-012-000,60000,1112,584,0,113,1900,1,1,2,1,1,0,60000,60938,2,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-36-019-000,133400,1112,1486,0,228,1910,1,1,0,3,2,0,133400,142268,1,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-37-001-000,54363,1112,548,0,497,1921,1,1,2,1,1,0,54363,54363,12,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-37-003-000,39900,1112,664,0,0,1923,1,1,0,1,1,0,39900,39900,11,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-38-017-000,65000,1112,750,0,0,1946,1,1,2,2,1,0,65000,70846,7,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-39-008-000,74900,1112,859,759,859,1910,1,1,1,2,1,0,74900,76950,11,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-39-009-000,110000,1112,1684,0,0,1942,1,1,3,3,1,0,110000,117743,12,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-40-011-000,69500,1112,704,0,0,1952,1,1,0,2,1,0,69500,71674,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-40-023-000,165700,1112,836,750,836,1955,1,1,2,2,2,0,165700,166996,4,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-40-023-000,65000,1112,836,750,836,1955,1,1,2,2,2,0,65000,65000,11,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05071-40-027-000,125000,1112,1136,0,0,1955,1,1,0,3,2,0,125000,135265,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-40-031-000,128000,1112,794,412,412,1955,1,1,0,2,2,3000,125000,126466,3,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05071-40-031-000,67000,1112,794,412,412,1955,1,1,0,2,2,0,67000,67000,8,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05072-01-004-000,77000,1112,999,0,0,1946,1,1,1,4,1,0,77000,79409,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05072-01-005-000,155000,1112,1098,0,0,1946,1,1,0,4,2,4800,150200,160772,12,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05072-01-005-000,68200,1112,1098,0,0,1946,1,1,0,4,2,0,68200,68200,7,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
05072-01-010-000,122000,1112,1248,0,0,1952,1,1,2,3,1,3750,118250,120100,2,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05072-01-011-000,139000,1112,1081,0,0,1946,1,1,0,2,1,4000,135000,136056,4,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
05072-01-011-000,84500,1112,1081,0,0,1946,1,1,0,2,1,0,84500,84500,11,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
